Month,DayOfWeek,AirTime,Distance,TaxiIn,TaxiOut,Delay,jfk_origin
1,4,78.0,425,8.0,17.0,ontime,1
1,4,123.0,892,9.0,11.0,ontime,0
1,4,200.0,1522,8.0,14.0,late,0
1,4,33.0,94,15.0,49.0,late,1
1,4,80.0,94,7.0,35.0,late,0
1,4,97.0,426,4.0,63.0,late,1
1,4,113.0,766,23.0,23.0,ontime,0
1,4,105.0,589,4.0,25.0,ontime,0
1,4,61.0,288,8.0,38.0,ontime,1
1,4,59.0,184,3.0,18.0,late,0
1,4,70.0,425,17.0,27.0,late,0
1,4,105.0,740,6.0,30.0,late,0
1,4,118.0,740,6.0,72.0,late,1
1,4,31.0,144,3.0,36.0,ontime,1
1,4,74.0,340,10.0,26.0,late,0
1,5,50.0,264,5.0,40.0,ontime,1
1,5,40.0,184,8.0,18.0,ontime,1
1,5,84.0,483,3.0,18.0,ontime,1
1,5,146.0,892,5.0,27.0,late,1
1,5,145.0,892,10.0,20.0,ontime,1
1,5,120.0,892,6.0,19.0,ontime,0
1,5,184.0,1522,17.0,17.0,late,0
1,5,238.0,1522,6.0,21.0,ontime,1
1,5,66.0,213,17.0,12.0,ontime,0
1,5,94.0,508,14.0,77.0,late,1
1,5,93.0,589,6.0,15.0,ontime,0
1,5,43.0,288,15.0,32.0,ontime,1
1,5,75.0,425,13.0,24.0,late,0
1,5,147.0,740,10.0,88.0,late,1
1,5,81.0,184,13.0,19.0,late,0
1,5,71.0,483,5.0,22.0,ontime,1
1,5,66.0,340,8.0,29.0,ontime,1
1,5,31.0,144,7.0,14.0,late,0
1,5,42.0,187,8.0,23.0,ontime,0
1,5,69.0,508,4.0,16.0,late,0
1,5,39.0,187,6.0,31.0,late,1
1,5,50.0,187,9.0,20.0,late,0
1,5,94.0,340,15.0,12.0,late,0
1,5,101.0,589,1.0,33.0,ontime,1
1,6,84.0,508,9.0,11.0,ontime,1
1,6,80.0,483,12.0,10.0,ontime,1
1,6,76.0,425,8.0,27.0,ontime,0
1,6,74.0,425,21.0,18.0,ontime,1
1,6,66.0,425,12.0,18.0,late,0
1,6,172.0,1522,8.0,10.0,ontime,0
1,6,25.0,94,5.0,38.0,late,1
1,6,97.0,589,5.0,33.0,late,0
1,6,51.0,213,7.0,29.0,ontime,1
1,6,32.0,144,6.0,19.0,ontime,0
1,6,34.0,187,10.0,52.0,late,1
1,6,46.0,187,12.0,17.0,ontime,0
1,6,34.0,187,13.0,8.0,ontime,1
1,6,44.0,213,12.0,16.0,ontime,0
1,7,58.0,288,10.0,32.0,late,0
1,7,79.0,508,7.0,52.0,ontime,1
1,7,107.0,760,11.0,28.0,late,0
1,7,106.0,589,4.0,16.0,ontime,1
1,7,207.0,1522,7.0,16.0,late,0
1,7,205.0,1522,4.0,37.0,ontime,1
1,7,54.0,106,15.0,40.0,late,0
1,7,20.0,94,5.0,40.0,ontime,1
1,7,109.0,589,4.0,24.0,late,0
1,7,67.0,340,4.0,31.0,late,0
1,7,109.0,589,10.0,9.0,late,0
1,7,106.0,740,9.0,45.0,late,0
1,7,46.0,184,28.0,46.0,late,0
1,7,113.0,740,12.0,97.0,late,1
1,7,80.0,483,5.0,50.0,late,1
1,7,46.0,187,10.0,24.0,late,0
1,7,38.0,184,10.0,20.0,late,1
1,7,58.0,187,11.0,30.0,late,1
1,7,51.0,187,21.0,48.0,late,0
1,7,56.0,267,2.0,48.0,late,1
1,7,83.0,340,10.0,57.0,late,0
1,7,27.0,106,12.0,34.0,late,1
1,7,93.0,589,1.0,32.0,late,1
1,7,91.0,589,5.0,44.0,ontime,1
1,7,84.0,508,17.0,40.0,late,0
1,7,71.0,213,11.0,17.0,late,0
1,1,59.0,213,13.0,5.0,ontime,0
1,1,47.0,213,4.0,27.0,ontime,1
1,1,51.0,213,4.0,51.0,late,1
1,1,118.0,760,14.0,24.0,late,0
1,1,138.0,892,10.0,24.0,ontime,1
1,1,93.0,589,7.0,14.0,ontime,0
1,1,46.0,213,27.0,22.0,late,0
1,1,112.0,740,7.0,20.0,late,0
1,1,140.0,766,7.0,17.0,late,0
1,1,93.0,740,10.0,42.0,late,0
1,1,96.0,740,11.0,12.0,late,0
1,1,121.0,740,10.0,64.0,late,1
1,1,143.0,740,10.0,32.0,late,1
1,1,40.0,187,20.0,25.0,late,0
1,1,49.0,187,15.0,21.0,ontime,0
1,1,28.0,106,6.0,26.0,ontime,1
1,1,54.0,213,10.0,16.0,ontime,0
1,1,67.0,340,7.0,46.0,late,1
1,2,99.0,508,9.0,36.0,late,1
1,2,87.0,425,8.0,22.0,late,0
1,2,179.0,1522,26.0,18.0,late,0
1,2,143.0,766,7.0,15.0,ontime,1
1,2,137.0,766,12.0,14.0,late,0
1,2,87.0,426,10.0,9.0,ontime,0
1,2,61.0,213,5.0,33.0,ontime,1
1,2,110.0,740,9.0,15.0,ontime,0
1,2,138.0,740,6.0,28.0,ontime,1
1,2,147.0,740,5.0,48.0,late,1
1,2,140.0,740,15.0,56.0,late,1
1,2,40.0,187,7.0,43.0,ontime,1
1,2,82.0,340,16.0,32.0,late,0
1,2,115.0,589,4.0,43.0,ontime,1
1,2,154.0,766,10.0,26.0,late,1
1,3,128.0,740,8.0,15.0,late,1
1,3,145.0,892,4.0,32.0,late,1
1,3,175.0,1522,51.0,12.0,late,0
1,3,237.0,1522,5.0,24.0,ontime,1
1,3,97.0,740,10.0,28.0,late,0
1,3,125.0,766,8.0,20.0,late,0
1,3,93.0,589,5.0,18.0,ontime,0
1,3,90.0,340,10.0,20.0,late,1
1,3,48.0,187,20.0,30.0,ontime,0
1,3,73.0,340,5.0,33.0,late,0
1,3,111.0,589,5.0,46.0,late,1
1,4,37.0,288,20.0,13.0,late,0
1,4,59.0,264,7.0,24.0,late,1
1,4,56.0,264,10.0,10.0,ontime,0
1,4,89.0,760,6.0,20.0,late,0
1,4,66.0,425,5.0,19.0,ontime,0
1,4,187.0,1522,13.0,15.0,late,0
1,4,114.0,892,7.0,36.0,late,0
1,4,26.0,144,5.0,29.0,ontime,1
1,4,43.0,213,20.0,37.0,ontime,0
1,4,30.0,144,7.0,20.0,late,1
1,4,63.0,340,7.0,12.0,ontime,0
1,4,44.0,213,5.0,36.0,late,1
1,5,285.0,2586,3.0,17.0,ontime,0
1,6,292.0,2586,13.0,21.0,late,0
1,7,298.0,2586,10.0,17.0,ontime,0
1,4,301.0,2586,4.0,14.0,late,0
1,6,284.0,2586,3.0,15.0,ontime,0
1,6,363.0,2586,18.0,20.0,late,1
1,1,355.0,2586,8.0,23.0,ontime,1
1,3,343.0,2586,6.0,26.0,late,1
1,5,299.0,2586,9.0,41.0,late,0
1,4,295.0,2586,4.0,26.0,ontime,0
1,6,300.0,2586,6.0,50.0,late,0
1,4,369.0,2586,24.0,25.0,late,1
1,5,376.0,2586,88.0,17.0,late,1
1,3,319.0,2586,4.0,15.0,ontime,0
1,2,311.0,2586,11.0,14.0,late,0
1,5,306.0,2586,25.0,25.0,late,0
1,6,304.0,2586,6.0,31.0,late,0
1,1,331.0,2586,19.0,23.0,late,0
1,6,309.0,2586,15.0,21.0,late,0
1,7,285.0,2586,3.0,15.0,late,0
1,1,295.0,2586,11.0,25.0,ontime,0
1,3,292.0,2586,15.0,21.0,late,0
1,1,284.0,2586,13.0,14.0,ontime,0
1,2,345.0,2586,4.0,27.0,late,1
1,3,344.0,2586,9.0,67.0,late,1
1,5,377.0,2586,6.0,22.0,late,1
1,6,371.0,2586,4.0,22.0,late,1
1,7,359.0,2586,6.0,16.0,ontime,1
1,2,359.0,2586,4.0,34.0,late,1
1,5,340.0,2586,3.0,19.0,late,1
1,1,354.0,2586,9.0,38.0,late,1
1,2,330.0,2586,5.0,31.0,ontime,1
1,3,335.0,2586,9.0,21.0,ontime,1
1,4,339.0,2586,3.0,42.0,ontime,1
1,5,339.0,2586,6.0,37.0,ontime,1
1,1,352.0,2586,11.0,15.0,late,1
1,7,372.0,2586,3.0,22.0,ontime,1
1,3,308.0,2586,5.0,25.0,ontime,0
1,5,287.0,2586,4.0,36.0,late,0
1,6,305.0,2586,8.0,22.0,late,0
1,7,284.0,2586,4.0,42.0,late,0
1,2,298.0,2586,5.0,66.0,late,0
1,4,293.0,2586,9.0,28.0,late,0
1,5,291.0,2586,13.0,26.0,late,0
1,2,304.0,2586,3.0,19.0,late,0
1,4,300.0,2586,14.0,42.0,late,0
1,5,297.0,2586,14.0,25.0,late,0
1,1,274.0,2586,4.0,10.0,late,0
1,2,323.0,2586,10.0,29.0,late,0
1,5,281.0,2586,10.0,10.0,ontime,0
1,2,272.0,2586,10.0,17.0,late,0
1,4,285.0,2586,8.0,23.0,late,0
1,5,369.0,2586,8.0,31.0,late,1
1,6,384.0,2586,7.0,17.0,late,1
1,2,380.0,2586,16.0,46.0,late,1
1,3,358.0,2586,6.0,24.0,late,1
1,1,328.0,2586,9.0,19.0,ontime,1
1,5,371.0,2586,6.0,59.0,late,1
1,6,354.0,2586,6.0,14.0,late,1
1,3,292.0,2586,4.0,15.0,ontime,0
1,4,293.0,2586,9.0,11.0,ontime,0
1,5,284.0,2586,3.0,45.0,late,0
1,6,275.0,2586,5.0,10.0,late,0
1,2,297.0,2586,5.0,22.0,late,0
1,3,305.0,2586,3.0,24.0,late,0
1,4,276.0,2586,11.0,24.0,ontime,0
1,2,303.0,2586,5.0,23.0,late,0
1,7,273.0,2586,4.0,14.0,ontime,0
1,1,274.0,2586,3.0,13.0,late,0
1,5,275.0,2586,9.0,10.0,ontime,0
1,2,367.0,2586,7.0,25.0,late,1
1,4,356.0,2586,12.0,67.0,late,1
1,6,387.0,2586,4.0,44.0,late,1
1,4,358.0,2586,6.0,27.0,late,1
1,5,339.0,2586,9.0,43.0,late,1
1,2,362.0,2586,7.0,25.0,ontime,1
1,4,335.0,2586,5.0,23.0,late,1
1,1,370.0,2586,12.0,86.0,late,1
1,4,390.0,2586,7.0,34.0,late,1
1,2,297.0,2586,4.0,24.0,ontime,0
1,6,291.0,2586,7.0,33.0,late,0
1,7,277.0,2586,4.0,25.0,ontime,0
1,4,365.0,2586,14.0,46.0,late,1
1,6,376.0,2586,3.0,71.0,late,1
1,7,353.0,2586,6.0,37.0,late,1
1,1,379.0,2586,7.0,33.0,late,1
1,5,362.0,2586,7.0,34.0,late,1
1,1,375.0,2586,5.0,32.0,late,1
1,5,373.0,2586,8.0,19.0,late,1
1,6,351.0,2586,5.0,28.0,late,1
1,3,341.0,2586,5.0,41.0,late,1
1,4,365.0,2586,10.0,26.0,ontime,1
1,7,369.0,2586,6.0,32.0,ontime,1
1,3,376.0,2586,4.0,43.0,late,1
1,5,329.0,2586,6.0,17.0,late,1
1,1,332.0,2586,3.0,30.0,ontime,1
1,3,335.0,2586,4.0,18.0,ontime,1
1,4,348.0,2586,6.0,60.0,late,1
1,1,363.0,2586,9.0,22.0,late,1
1,5,369.0,2586,11.0,20.0,ontime,1
1,7,374.0,2586,4.0,46.0,late,1
1,1,352.0,2586,7.0,20.0,ontime,1
1,4,375.0,2586,5.0,23.0,ontime,1
1,2,296.0,2475,14.0,15.0,late,0
1,5,286.0,2475,12.0,10.0,late,0
1,6,283.0,2475,11.0,12.0,late,0
1,7,282.0,2475,3.0,16.0,ontime,0
1,1,286.0,2475,5.0,47.0,late,0
1,3,272.0,2475,9.0,12.0,ontime,0
1,1,263.0,2475,5.0,14.0,ontime,0
1,4,270.0,2475,7.0,13.0,ontime,0
1,4,339.0,2475,8.0,42.0,late,1
1,7,369.0,2475,24.0,37.0,late,1
1,5,338.0,2475,10.0,88.0,late,1
1,3,323.0,2475,6.0,22.0,late,1
1,5,353.0,2475,7.0,22.0,late,1
1,3,321.0,2475,3.0,47.0,late,1
1,4,348.0,2475,6.0,22.0,late,1
1,5,351.0,2475,12.0,27.0,late,1
1,6,329.0,2475,7.0,31.0,ontime,1
1,1,314.0,2475,8.0,20.0,ontime,1
1,6,338.0,2475,7.0,18.0,ontime,1
1,7,355.0,2475,15.0,34.0,late,1
1,1,345.0,2475,5.0,50.0,late,1
1,3,280.0,2475,4.0,14.0,late,0
1,5,280.0,2475,5.0,16.0,late,0
1,6,264.0,2475,4.0,19.0,late,0
1,3,281.0,2475,3.0,17.0,ontime,0
1,4,283.0,2475,12.0,24.0,late,0
1,1,286.0,2475,17.0,15.0,late,0
1,2,278.0,2475,4.0,34.0,late,0
1,5,266.0,2475,14.0,22.0,ontime,0
1,3,328.0,2475,10.0,65.0,late,1
1,4,321.0,2475,4.0,32.0,ontime,1
1,6,363.0,2475,18.0,21.0,late,1
1,7,367.0,2475,24.0,25.0,late,1
1,2,348.0,2475,3.0,34.0,late,1
1,5,314.0,2475,9.0,13.0,late,1
1,7,311.0,2475,8.0,32.0,ontime,1
1,1,306.0,2475,8.0,32.0,ontime,1
1,2,331.0,2475,6.0,29.0,ontime,1
1,5,333.0,2475,12.0,20.0,late,1
1,3,345.0,2475,11.0,36.0,ontime,1
1,4,352.0,2475,7.0,31.0,ontime,1
1,5,357.0,2475,15.0,29.0,late,1
1,7,336.0,2475,6.0,27.0,ontime,1
1,5,272.0,2475,6.0,53.0,late,0
1,7,258.0,2475,3.0,23.0,late,0
1,4,279.0,2475,7.0,29.0,late,0
1,6,277.0,2475,8.0,14.0,ontime,0
1,7,293.0,2475,9.0,17.0,late,0
1,7,274.0,2475,4.0,22.0,late,0
1,4,261.0,2475,9.0,14.0,late,0
1,5,257.0,2475,12.0,28.0,ontime,0
1,7,272.0,2475,3.0,18.0,ontime,0
1,4,286.0,2475,10.0,12.0,ontime,0
1,7,264.0,2475,5.0,13.0,late,0
1,4,343.0,2475,5.0,31.0,late,1
1,5,358.0,2475,25.0,19.0,late,1
1,6,351.0,2475,11.0,29.0,ontime,1
1,1,291.0,2586,11.0,27.0,late,0
1,2,299.0,2586,19.0,16.0,late,0
1,3,296.0,2586,5.0,22.0,late,0
1,4,312.0,2586,10.0,19.0,late,0
1,7,320.0,2586,11.0,15.0,late,0
1,1,293.0,2586,7.0,31.0,late,0
1,2,297.0,2586,8.0,37.0,late,0
1,3,296.0,2586,12.0,9.0,late,0
1,4,277.0,2586,4.0,15.0,late,0
1,5,296.0,2586,13.0,13.0,late,0
1,1,278.0,2586,9.0,10.0,late,0
1,5,287.0,2586,5.0,17.0,late,0
1,4,301.0,2586,19.0,19.0,late,0
1,6,345.0,2475,6.0,15.0,late,1
1,2,319.0,2475,11.0,27.0,ontime,1
1,5,374.0,2475,7.0,31.0,late,1
1,2,354.0,2475,4.0,22.0,late,1
1,4,350.0,2475,6.0,18.0,ontime,1
1,1,296.0,2475,5.0,13.0,late,0
1,3,276.0,2475,3.0,12.0,ontime,0
1,5,279.0,2475,10.0,17.0,late,0
1,6,274.0,2475,2.0,12.0,late,0
1,1,262.0,2475,7.0,11.0,late,0
1,2,255.0,2475,9.0,16.0,late,0
1,6,279.0,2475,8.0,26.0,ontime,0
1,7,269.0,2475,4.0,34.0,ontime,0
1,1,258.0,2475,9.0,13.0,late,0
1,3,269.0,2475,3.0,12.0,ontime,0
1,4,277.0,2475,11.0,17.0,late,0
1,3,346.0,2475,2.0,18.0,late,1
1,2,329.0,2475,11.0,11.0,late,1
1,5,368.0,2475,12.0,31.0,late,1
1,6,292.0,2475,5.0,21.0,late,0
1,1,307.0,2475,5.0,22.0,late,0
1,6,297.0,2475,4.0,20.0,late,0
1,1,282.0,2475,7.0,21.0,late,0
1,2,341.0,2475,3.0,28.0,ontime,1
1,3,322.0,2475,7.0,73.0,late,1
1,5,352.0,2475,20.0,19.0,late,1
1,2,360.0,2475,7.0,22.0,late,1
1,4,369.0,2475,7.0,34.0,late,1
1,7,302.0,2475,9.0,33.0,ontime,1
1,1,309.0,2475,8.0,33.0,ontime,1
1,3,331.0,2475,9.0,20.0,ontime,1
1,4,326.0,2475,8.0,62.0,late,1
1,6,332.0,2475,15.0,20.0,late,1
1,7,355.0,2475,8.0,72.0,late,1
1,2,343.0,2475,4.0,32.0,late,1
1,4,373.0,2475,10.0,52.0,late,1
1,5,363.0,2475,14.0,17.0,late,1
1,2,296.0,2475,11.0,19.0,ontime,0
1,4,284.0,2475,12.0,12.0,ontime,0
1,5,296.0,2475,14.0,21.0,late,0
1,6,269.0,2475,12.0,18.0,ontime,0
1,1,280.0,2475,13.0,13.0,ontime,0
1,3,281.0,2475,17.0,14.0,late,0
1,4,300.0,2475,9.0,17.0,late,0
1,5,282.0,2475,15.0,41.0,late,0
1,7,303.0,2475,5.0,18.0,late,0
1,1,303.0,2475,13.0,18.0,late,0
1,2,298.0,2475,9.0,12.0,late,0
1,6,288.0,2475,8.0,17.0,ontime,0
1,7,295.0,2475,6.0,21.0,late,0
1,1,291.0,2475,14.0,20.0,late,0
1,5,273.0,2475,13.0,14.0,ontime,0
1,2,311.0,2475,10.0,16.0,late,0
1,3,371.0,2586,6.0,23.0,late,1
1,4,374.0,2586,13.0,25.0,late,1
1,5,348.0,2586,6.0,47.0,late,1
1,2,374.0,2586,12.0,24.0,late,1
1,3,326.0,2586,14.0,39.0,ontime,1
1,5,361.0,2586,9.0,38.0,late,1
1,6,351.0,2586,6.0,29.0,ontime,1
1,1,373.0,2586,6.0,37.0,late,1
1,3,387.0,2586,7.0,27.0,late,1
1,3,318.0,2586,6.0,23.0,late,0
1,4,297.0,2586,14.0,41.0,late,0
1,6,281.0,2586,3.0,21.0,late,0
1,7,299.0,2586,10.0,22.0,late,0
1,1,288.0,2586,7.0,28.0,ontime,0
1,2,318.0,2586,5.0,18.0,late,0
1,3,289.0,2586,8.0,14.0,ontime,0
1,4,296.0,2586,8.0,13.0,ontime,0
1,5,305.0,2586,8.0,17.0,late,0
1,2,316.0,2586,2.0,33.0,late,0
1,4,300.0,2586,13.0,26.0,late,0
1,6,301.0,2586,12.0,27.0,late,0
1,7,292.0,2586,3.0,16.0,late,0
1,1,273.0,2586,12.0,27.0,late,0
1,2,298.0,2586,8.0,14.0,late,0
1,3,281.0,2586,12.0,18.0,ontime,0
1,5,284.0,2586,4.0,18.0,late,0
1,2,292.0,2586,11.0,11.0,ontime,0
1,4,295.0,2586,12.0,24.0,late,0
1,5,288.0,2475,10.0,24.0,late,0
1,7,285.0,2475,10.0,10.0,ontime,0
1,1,277.0,2475,9.0,17.0,ontime,0
1,3,287.0,2475,3.0,12.0,ontime,0
1,4,287.0,2475,8.0,13.0,late,0
1,5,290.0,2475,12.0,11.0,late,0
1,1,304.0,2475,11.0,15.0,late,0
1,6,281.0,2475,5.0,24.0,ontime,0
1,7,289.0,2475,4.0,14.0,late,0
1,4,273.0,2475,7.0,11.0,ontime,0
1,6,273.0,2475,9.0,23.0,ontime,0
1,7,276.0,2475,7.0,28.0,late,0
1,1,269.0,2475,3.0,18.0,ontime,0
1,5,359.0,2475,11.0,19.0,late,1
1,6,344.0,2475,10.0,19.0,late,1
1,2,322.0,2475,6.0,19.0,late,1
1,3,315.0,2586,3.0,50.0,late,0
1,5,305.0,2586,4.0,85.0,late,0
1,5,308.0,2586,14.0,33.0,late,0
1,1,329.0,2586,16.0,12.0,late,0
1,3,290.0,2586,14.0,28.0,late,0
1,6,296.0,2586,19.0,22.0,late,0
1,7,286.0,2586,3.0,26.0,ontime,0
1,1,289.0,2586,20.0,12.0,late,0
1,5,288.0,2586,16.0,12.0,ontime,0
1,7,297.0,2586,13.0,21.0,late,0
1,4,290.0,2586,16.0,23.0,late,0
1,5,351.0,2586,12.0,78.0,late,1
1,6,356.0,2586,13.0,37.0,late,1
1,2,297.0,2248,3.0,29.0,ontime,1
1,2,318.0,2153,12.0,30.0,late,1
1,2,267.0,2248,7.0,14.0,ontime,0
1,3,291.0,2248,10.0,80.0,late,1
1,3,304.0,2248,6.0,29.0,ontime,1
1,3,282.0,2153,8.0,58.0,ontime,1
1,3,285.0,2248,8.0,33.0,late,0
1,3,270.0,2248,8.0,14.0,late,0
1,3,275.0,2153,6.0,17.0,late,0
1,3,263.0,2153,7.0,13.0,late,0
1,4,295.0,2153,22.0,31.0,ontime,1
1,4,273.0,2153,10.0,24.0,ontime,1
1,4,259.0,2153,11.0,22.0,ontime,0
1,4,248.0,2153,4.0,14.0,ontime,0
1,5,317.0,2248,3.0,27.0,late,1
1,5,309.0,2153,10.0,24.0,late,1
1,5,312.0,2153,4.0,45.0,late,1
1,5,269.0,2248,42.0,26.0,late,0
1,5,258.0,2248,7.0,38.0,late,0
1,6,310.0,2153,5.0,30.0,ontime,1
1,6,254.0,2248,15.0,11.0,ontime,0
1,6,252.0,2248,7.0,12.0,late,0
1,6,251.0,2153,5.0,21.0,late,0
1,6,231.0,2153,7.0,25.0,ontime,0
1,7,304.0,2153,14.0,26.0,ontime,1
1,7,248.0,2248,3.0,40.0,late,0
1,7,243.0,2153,4.0,11.0,ontime,0
1,7,228.0,2153,9.0,13.0,ontime,0
1,1,317.0,2248,9.0,22.0,ontime,1
1,1,329.0,2153,6.0,30.0,late,1
1,2,259.0,2248,8.0,24.0,ontime,0
1,2,251.0,2153,15.0,7.0,late,0
1,3,315.0,2248,9.0,36.0,late,1
1,3,312.0,2248,6.0,20.0,ontime,1
1,3,314.0,2153,4.0,52.0,late,1
1,3,258.0,2248,16.0,14.0,ontime,0
1,3,227.0,2153,9.0,25.0,ontime,0
1,4,307.0,2248,9.0,23.0,ontime,1
1,4,293.0,2248,26.0,26.0,late,0
1,4,241.0,2153,12.0,12.0,late,0
1,5,300.0,2248,4.0,41.0,late,1
1,5,304.0,2248,6.0,65.0,late,1
1,5,310.0,2153,5.0,19.0,late,1
1,5,277.0,2248,15.0,25.0,late,0
1,5,234.0,2153,4.0,12.0,ontime,0
1,6,288.0,2153,4.0,23.0,ontime,1
1,7,282.0,2153,19.0,28.0,ontime,1
1,7,254.0,2153,12.0,25.0,late,0
1,2,276.0,2153,6.0,30.0,late,1
1,2,273.0,2153,17.0,28.0,ontime,1
1,2,264.0,2248,7.0,36.0,ontime,0
1,2,277.0,2153,31.0,18.0,late,0
1,2,259.0,2153,7.0,11.0,ontime,0
1,3,306.0,2248,10.0,37.0,ontime,1
1,3,268.0,2248,26.0,19.0,late,0
1,3,247.0,2153,7.0,17.0,late,0
1,4,303.0,2248,3.0,49.0,ontime,1
1,4,301.0,2153,6.0,51.0,ontime,1
1,4,290.0,2153,3.0,21.0,ontime,1
1,4,224.0,2153,10.0,8.0,late,0
1,5,315.0,2248,8.0,39.0,late,1
1,5,312.0,2248,6.0,31.0,ontime,1
1,5,263.0,2248,30.0,24.0,late,0
1,5,251.0,2248,9.0,15.0,late,0
1,6,314.0,2153,6.0,18.0,ontime,1
1,7,319.0,2248,6.0,16.0,ontime,1
1,7,304.0,2153,27.0,20.0,ontime,1
1,7,240.0,2153,18.0,31.0,ontime,0
1,2,260.0,2248,17.0,39.0,late,0
1,2,231.0,2153,25.0,22.0,ontime,0
1,3,249.0,2248,20.0,17.0,ontime,0
1,3,230.0,2153,11.0,25.0,ontime,0
1,4,305.0,2153,6.0,30.0,ontime,1
1,4,239.0,2153,4.0,13.0,ontime,0
1,5,242.0,2248,9.0,25.0,ontime,0
1,5,228.0,2153,8.0,44.0,ontime,0
1,6,324.0,2153,4.0,23.0,ontime,1
1,7,333.0,2248,8.0,99.0,late,1
1,7,338.0,2248,6.0,22.0,late,1
1,7,311.0,2153,15.0,36.0,ontime,1
1,7,253.0,2248,14.0,31.0,late,0
1,7,243.0,2248,12.0,25.0,late,0
1,7,254.0,2248,10.0,25.0,late,0
1,7,256.0,2153,11.0,30.0,ontime,0
1,7,242.0,2153,9.0,25.0,late,0
1,1,301.0,2153,6.0,10.0,ontime,1
1,1,245.0,2153,5.0,15.0,ontime,0
1,2,325.0,2248,8.0,27.0,ontime,1
1,3,305.0,2153,4.0,44.0,ontime,1
1,3,311.0,2153,7.0,23.0,ontime,1
1,3,245.0,2153,8.0,15.0,late,0
1,4,322.0,2248,7.0,41.0,late,1
1,4,294.0,2153,6.0,25.0,ontime,1
1,4,260.0,2248,14.0,31.0,late,0
1,4,243.0,2153,13.0,11.0,late,0
1,2,113.0,760,9.0,15.0,ontime,1
1,2,125.0,1005,8.0,15.0,ontime,0
1,3,93.0,760,24.0,43.0,late,0
1,3,118.0,760,7.0,23.0,ontime,1
1,3,330.0,2475,14.0,28.0,ontime,1
1,3,141.0,1069,4.0,25.0,ontime,0
1,3,136.0,760,13.0,20.0,late,1
1,3,287.0,2475,9.0,19.0,late,0
1,3,307.0,2248,10.0,20.0,late,1
1,3,250.0,2248,5.0,13.0,ontime,0
1,3,185.0,1597,6.0,24.0,ontime,1
1,3,92.0,760,7.0,24.0,ontime,0
1,3,159.0,1069,4.0,34.0,ontime,1
1,3,134.0,944,5.0,45.0,ontime,1
1,4,344.0,2475,11.0,52.0,late,1
1,4,119.0,944,6.0,17.0,late,0
1,4,151.0,1005,5.0,33.0,late,1
1,4,236.0,1989,24.0,22.0,late,0
1,4,336.0,2446,4.0,60.0,late,1
1,4,101.0,760,14.0,30.0,late,0
1,4,126.0,760,12.0,68.0,late,1
1,4,123.0,944,13.0,17.0,ontime,0
1,4,138.0,760,14.0,17.0,ontime,1
1,4,313.0,2586,9.0,16.0,late,0
1,4,340.0,2586,7.0,46.0,ontime,1
1,4,340.0,2586,3.0,34.0,ontime,1
1,4,303.0,2248,6.0,21.0,late,1
1,4,298.0,2586,11.0,33.0,late,0
1,4,305.0,2248,4.0,37.0,late,1
1,4,250.0,2153,21.0,28.0,ontime,0
1,4,249.0,2248,9.0,15.0,late,0
1,4,38.0,187,8.0,52.0,late,1
1,4,46.0,187,25.0,14.0,late,0
1,4,226.0,1989,9.0,12.0,late,0
1,4,161.0,1069,7.0,63.0,late,1
1,4,276.0,1989,6.0,76.0,ontime,1
1,4,90.0,760,12.0,10.0,late,0
1,4,125.0,760,16.0,29.0,late,1
1,4,224.0,1989,11.0,13.0,ontime,0
1,4,121.0,1005,13.0,16.0,late,0
1,5,130.0,760,10.0,20.0,ontime,1
1,5,335.0,2475,7.0,56.0,ontime,1
1,5,122.0,944,11.0,15.0,late,0
1,5,164.0,944,10.0,63.0,late,1
1,5,153.0,1069,23.0,18.0,ontime,0
1,5,90.0,589,28.0,16.0,ontime,0
1,5,293.0,1989,6.0,66.0,late,1
1,5,135.0,1069,11.0,25.0,late,0
1,5,170.0,1005,5.0,26.0,ontime,1
1,5,223.0,1989,18.0,36.0,ontime,0
1,5,347.0,2475,23.0,14.0,ontime,1
1,5,127.0,760,7.0,24.0,ontime,1
1,5,124.0,944,19.0,12.0,late,0
1,5,136.0,760,6.0,50.0,late,1
1,5,353.0,2586,8.0,55.0,late,1
1,5,273.0,2475,16.0,19.0,late,0
1,5,281.0,2586,7.0,26.0,ontime,0
1,5,247.0,2248,6.0,12.0,ontime,0
1,5,192.0,1626,33.0,11.0,late,0
1,5,38.0,187,7.0,67.0,late,1
1,5,174.0,1069,4.0,28.0,ontime,1
1,5,286.0,1989,17.0,35.0,ontime,1
1,5,113.0,944,14.0,17.0,late,0
1,5,183.0,1090,3.0,33.0,late,1
1,5,149.0,944,6.0,29.0,late,1
1,5,277.0,1989,4.0,62.0,ontime,1
1,5,98.0,760,15.0,21.0,ontime,0
1,5,131.0,760,6.0,29.0,late,1
1,5,118.0,1005,8.0,18.0,ontime,0
1,5,155.0,944,9.0,34.0,late,1
1,6,99.0,760,28.0,23.0,ontime,0
1,6,342.0,2475,12.0,37.0,late,1
1,6,138.0,1069,14.0,14.0,ontime,0
1,6,127.0,1069,10.0,21.0,ontime,0
1,6,348.0,2446,4.0,26.0,late,1
1,6,347.0,2475,10.0,15.0,ontime,1
1,6,98.0,760,10.0,144.0,late,0
1,6,121.0,944,9.0,12.0,ontime,0
1,6,102.0,760,22.0,108.0,late,0
1,6,339.0,2475,11.0,63.0,late,1
